region,keyword,id,name,employer,published_at,url,salary_from,salary_to,currency
Москва,sql разработчик,124594815,Разработчик DWH,Мясницкий ряд,2025-08-28T14:19:06+0300,https://hh.ru/vacancy/124594815,350000.0,,RUR
Москва,sql разработчик,124450018,PL/SQL Разработчик,ГКУ Инфогород,2025-08-25T16:04:35+0300,https://hh.ru/vacancy/124450018,,,
Москва,sql разработчик,124559448,Разработчик Oracle PL/SQL,Цифровые технологии и платформы,2025-08-27T17:15:36+0300,https://hh.ru/vacancy/124559448,,,
Москва,sql разработчик,124558327,Power BI разработчик,Data-Power,2025-08-27T16:51:48+0300,https://hh.ru/vacancy/124558327,100000.0,,RUR
Москва,sql разработчик,124275952,Аналитик системный,ДЖЕЙКЕТ РАБОТА,2025-08-26T12:51:20+0300,https://hh.ru/vacancy/124275952,100000.0,135000.0,RUR
Москва,sql разработчик,124321970,Младший Frontend-разработчик (BI),Дельта Джи,2025-08-27T12:29:56+0300,https://hh.ru/vacancy/124321970,40000.0,,RUR
Москва,sql разработчик,124564934,Программист-разработчик,Электронное меню,2025-08-28T01:06:48+0300,https://hh.ru/vacancy/124564934,120000.0,180000.0,RUR
Москва,sql разработчик,124365455,Младший программист 1С / Junior SQL / системный аналитик,Кластерные технологии Софтпоинт,2025-08-28T12:05:35+0300,https://hh.ru/vacancy/124365455,,,
Москва,sql разработчик,124461097,Инженер-программист,Центр Информационных Технологий и Консалтинга Парус,2025-08-28T18:40:49+0300,https://hh.ru/vacancy/124461097,80000.0,180000.0,RUR
Москва,sql разработчик,124324072,Разработчик баз данных (PostgreSQL),CoMagic.dev,2025-08-27T13:00:54+0300,https://hh.ru/vacancy/124324072,,,
Москва,sql разработчик,123419058,PL/SQL разработчик (middle-senior),"РЕСО-Гарантия, САО",2025-08-27T11:21:18+0300,https://hh.ru/vacancy/123419058,,,
Москва,sql разработчик,123205735,Разработчик SQL (Middle+/Senior),Правительство Москвы,2025-08-23T14:55:51+0300,https://hh.ru/vacancy/123205735,,,
Москва,sql разработчик,123348068,Разработчик PL/SQL,Среда Возможностей,2025-08-26T11:45:18+0300,https://hh.ru/vacancy/123348068,124800.0,,RUR
Москва,sql разработчик,124552233,Разработчик,ВЭБ.РФ,2025-08-27T15:04:40+0300,https://hh.ru/vacancy/124552233,,,
Москва,sql разработчик,123332868,Программист/разработчик баз данных PL/SQL (Senior),ФГБУ ЦКБ с поликлиникой УДП РФ,2025-08-26T15:40:40+0300,https://hh.ru/vacancy/123332868,220000.0,,RUR
Москва,sql разработчик,124512409,Middle Backend разработчик,Aiti Guru,2025-08-26T18:47:29+0300,https://hh.ru/vacancy/124512409,150000.0,,RUR
Москва,sql разработчик,124438558,Backend-разработчик (Junior/Middle),Панин Павел Сергеевич,2025-08-25T13:27:49+0300,https://hh.ru/vacancy/124438558,120000.0,180000.0,RUR
Москва,sql разработчик,124443955,SQL разработчик (разработчик баз данных),ИЦ АЙ-ТЕКО,2025-08-25T14:37:53+0300,https://hh.ru/vacancy/124443955,,,
Москва,sql разработчик,124605607,Cтажер-разработчик C#,Mindbox,2025-08-28T17:44:15+0300,https://hh.ru/vacancy/124605607,37000.0,37000.0,RUR
Москва,sql разработчик,123362498,Программист SQL,Компания БКС,2025-08-25T10:13:16+0300,https://hh.ru/vacancy/123362498,,,
Москва,sql разработчик,124557789,Разработчик Oracle,РДТЕХ,2025-08-27T16:39:00+0300,https://hh.ru/vacancy/124557789,,,
Москва,sql разработчик,124271158,Аналитик/Разработчик SQL,АСТ ГОЗ,2025-08-26T11:54:00+0300,https://hh.ru/vacancy/124271158,130000.0,,RUR
Москва,sql разработчик,123328831,Разработчик Oracle PL/SQL,"Авангард, АКБ",2025-08-25T18:43:12+0300,https://hh.ru/vacancy/123328831,,,
Москва,sql разработчик,124418538,"Разработчик SQL (MS SQL, Postgres)",Совкомбанк Технологии,2025-08-25T09:40:20+0300,https://hh.ru/vacancy/124418538,,,
Москва,sql разработчик,120403853,Full-stack аналитик junior,ABCP,2025-08-25T23:25:00+0300,https://hh.ru/vacancy/120403853,170000.0,,RUR
Москва,sql разработчик,124365954,Ведущий программист-разработчик Oracle (аккредитованная ИТ-компания),ИТ Онли,2025-08-28T12:14:26+0300,https://hh.ru/vacancy/124365954,,291500.0,RUR
Москва,sql разработчик,124342967,Junior Java Developer,Заровняева Юлия Юрьевна,2025-08-27T18:55:23+0300,https://hh.ru/vacancy/124342967,70000.0,100000.0,RUR
Москва,sql разработчик,124585451,Разработчик BI,Объединение РОСИНКАС,2025-08-28T11:38:48+0300,https://hh.ru/vacancy/124585451,150000.0,,RUR
Москва,sql разработчик,124607067,Разработчик BI,«ОТИСИФАРМ»,2025-08-28T18:49:02+0300,https://hh.ru/vacancy/124607067,,,
Санкт-Петербург,sql разработчик,123456084,"Начинающий программист Delphi, MS SQL",Карвиль,2025-08-27T10:38:27+0300,https://hh.ru/vacancy/123456084,85000.0,130000.0,RUR
Санкт-Петербург,sql разработчик,124577585,Инженер-программист,ГУ МВД России по г. Санкт-Петербургу и Ленинградской области,2025-08-28T09:39:12+0300,https://hh.ru/vacancy/124577585,45000.0,,RUR
Санкт-Петербург,sql разработчик,124529978,Разработчик pl/sql,ЭР-Телеком Холдинг,2025-08-27T09:56:48+0300,https://hh.ru/vacancy/124529978,,,
Санкт-Петербург,sql разработчик,122697405,Программист SQL (Junior),ПКО Филберт,2025-08-21T16:26:32+0300,https://hh.ru/vacancy/122697405,,,
Санкт-Петербург,sql разработчик,124313058,Специалист онлайн внедрения ПО,Синтека,2025-08-27T10:28:02+0300,https://hh.ru/vacancy/124313058,75000.0,85000.0,RUR
Санкт-Петербург,sql разработчик,123455848,"Программист MS SQL, C#, Delphi",Карвиль,2025-08-27T10:35:31+0300,https://hh.ru/vacancy/123455848,250000.0,300000.0,RUR
Санкт-Петербург,sql разработчик,124606275,Senior PL/SQL Developer,Квантек,2025-08-28T18:10:03+0300,https://hh.ru/vacancy/124606275,,,
Санкт-Петербург,sql разработчик,124607211,Разработчик баз данных / разработчик SQL / PostgreSQL,Evercode Lab,2025-08-28T19:01:51+0300,https://hh.ru/vacancy/124607211,,,
Санкт-Петербург,sql разработчик,124461732,Разработчик баз данных,Digital Design,2025-08-25T19:24:51+0300,https://hh.ru/vacancy/124461732,,,
Санкт-Петербург,sql разработчик,124354065,Server Core Programmer (intern),Леста Игры,2025-08-28T10:13:44+0300,https://hh.ru/vacancy/124354065,,,
Санкт-Петербург,sql разработчик,124276508,BI разработчик,Группа BLcons,2025-08-26T12:58:48+0300,https://hh.ru/vacancy/124276508,,,
Санкт-Петербург,sql разработчик,122515570,Team Lead BI/SQL (небольшой команды разработчиков баз данных MS SQL),Lasmart,2025-08-28T10:42:25+0300,https://hh.ru/vacancy/122515570,,,
Санкт-Петербург,sql разработчик,114568147,Разработчик MS SSAS (Microsoft SQL Server Analysis Services),"Красное & Белое, розничная сеть",2025-08-26T10:26:55+0300,https://hh.ru/vacancy/114568147,150000.0,,RUR
Санкт-Петербург,sql разработчик,124482171,BI разработчик / BI аналитик,Неватех,2025-08-26T10:50:47+0300,https://hh.ru/vacancy/124482171,,250000.0,RUR
Санкт-Петербург,sql разработчик,123913542,Разработчик хранилища данных и отчетности (DWH/ BI),"585, Холдинг",2025-08-26T16:53:51+0300,https://hh.ru/vacancy/123913542,,,
Санкт-Петербург,sql разработчик,124339114,Python-разработчик в отдел аналитики данных,MIE&MIESTILO,2025-08-27T14:48:23+0300,https://hh.ru/vacancy/124339114,,,
Санкт-Петербург,sql разработчик,124028537,RPA-разработчик,M-docs,2025-08-28T20:03:47+0300,https://hh.ru/vacancy/124028537,130000.0,,RUR
Санкт-Петербург,sql разработчик,124356141,"Инженер-программист (VBA, SQL)",Решение,2025-08-22T10:32:28+0300,https://hh.ru/vacancy/124356141,67800.0,90400.0,RUR
Санкт-Петербург,sql разработчик,124341161,Developer C# / .NET,Вайскод,2025-08-27T17:40:27+0300,https://hh.ru/vacancy/124341161,200000.0,240000.0,RUR
Санкт-Петербург,sql разработчик,123535066,Инженер по ИИ-конвейерам (n8n + Python),Инфостарт,2025-08-28T17:15:29+0300,https://hh.ru/vacancy/123535066,140000.0,,RUR
Санкт-Петербург,sql разработчик,124577521,Разработчик BI,SKL Group,2025-08-28T09:38:13+0300,https://hh.ru/vacancy/124577521,,,
Санкт-Петербург,sql разработчик,124341439,Разработчик/Администратор баз данных,Инситех,2025-08-27T16:38:26+0300,https://hh.ru/vacancy/124341439,,,
Санкт-Петербург,sql разработчик,114563258,Программист .Net,"Красное & Белое, розничная сеть",2025-08-26T09:53:44+0300,https://hh.ru/vacancy/114563258,,,
Санкт-Петербург,sql разработчик,124546822,Data Engineer [Middle],Диплей,2025-08-27T13:42:51+0300,https://hh.ru/vacancy/124546822,,,
Санкт-Петербург,sql разработчик,124594614,"Бэкенд разработчик (backend developer, middle)",Арман,2025-08-28T14:15:34+0300,https://hh.ru/vacancy/124594614,,,
Санкт-Петербург,sql разработчик,124589432,Программист QlikView/Qlik Sense,BI Consult,2025-08-28T12:45:41+0300,https://hh.ru/vacancy/124589432,,,
Санкт-Петербург,sql разработчик,124552386,Python-разработчик (middle++),Неоком,2025-08-27T15:07:20+0300,https://hh.ru/vacancy/124552386,210000.0,,RUR
Санкт-Петербург,sql разработчик,124485914,Старший BI Разработчик,SKL Group,2025-08-26T11:28:51+0300,https://hh.ru/vacancy/124485914,,,
Санкт-Петербург,sql разработчик,123744387,Стажер-программист 1С,ПитерСофт,2025-08-28T12:32:25+0300,https://hh.ru/vacancy/123744387,,,
Санкт-Петербург,sql разработчик,124393277,Веб-программист,Компания Л1,2025-08-26T09:57:48+0300,https://hh.ru/vacancy/124393277,,,
Санкт-Петербург,sql разработчик,124432442,Системный аналитик,Retouch4me,2025-08-25T12:18:30+0300,https://hh.ru/vacancy/124432442,180000.0,230000.0,RUR
Санкт-Петербург,sql разработчик,119912252,Администратор баз данных,СПБ ГБУ ИМЦ,2025-08-25T11:10:56+0300,https://hh.ru/vacancy/119912252,150000.0,,RUR
Санкт-Петербург,sql разработчик,124188725,"Программист C# (.net core, full stack)",Системы информации и связи,2025-08-27T17:08:15+0300,https://hh.ru/vacancy/124188725,180000.0,,RUR
Санкт-Петербург,sql разработчик,123606486,Администратор баз данных (DBA),Решение,2025-08-28T15:27:09+0300,https://hh.ru/vacancy/123606486,203400.0,226000.0,RUR
Санкт-Петербург,sql разработчик,124592725,Программист C#,КОНТУР-НИИРС,2025-08-28T13:44:36+0300,https://hh.ru/vacancy/124592725,,,
Санкт-Петербург,sql разработчик,121898472,Low-code разработчик ELMA,ELMA,2025-08-28T11:58:28+0300,https://hh.ru/vacancy/121898472,,,
Санкт-Петербург,sql разработчик,124363577,Data-инженер/Python-разработчик,MIE&MIESTILO,2025-08-28T12:20:42+0300,https://hh.ru/vacancy/124363577,,,
Санкт-Петербург,sql разработчик,124184321,Программист-разработчик С++/Qt,Аэродин,2025-08-27T16:09:46+0300,https://hh.ru/vacancy/124184321,150000.0,,RUR
Санкт-Петербург,sql разработчик,124443598,Java разработчик/Java Developer (ученик),Aston,2025-08-25T14:33:24+0300,https://hh.ru/vacancy/124443598,70000.0,80000.0,RUR
Санкт-Петербург,sql разработчик,124461492,Senior Системный аналитик,АйТиКвик,2025-08-25T19:12:49+0300,https://hh.ru/vacancy/124461492,380000.0,450000.0,RUR
Москва,dba,123940633,DBA,GloryTech,2025-08-27T11:21:47+0300,https://hh.ru/vacancy/123940633,3000.0,5000.0,USD
Москва,dba,123670565,Администратор баз данных (DBA),Безлимит,2025-08-26T18:17:53+0300,https://hh.ru/vacancy/123670565,250000.0,,RUR
Москва,dba,124439468,DBA postgres,Centicore,2025-08-25T13:40:23+0300,https://hh.ru/vacancy/124439468,,350000.0,RUR
Москва,dba,124521423,Администратор БД PostrgeSQL/ Junior PostrgeSQL DBA,АО «ОТП Банк» (JSC «OTP Bank»),2025-08-27T07:41:28+0300,https://hh.ru/vacancy/124521423,,,
Москва,dba,124124874,Администратор баз данных PostgreSQL (DBA),Альфа-Банк,2025-08-25T15:05:56+0300,https://hh.ru/vacancy/124124874,,,
Москва,dba,123573814,Администратор баз данных / DBA (PostgreSQL),CoMagic.dev,2025-08-28T10:43:47+0300,https://hh.ru/vacancy/123573814,,,
Москва,dba,124433746,Администратор баз данных (MySQL) / Senior DBA,Топассистент,2025-08-25T12:33:36+0300,https://hh.ru/vacancy/124433746,5000.0,,EUR
Москва,dba,124526225,Администратор баз данных PostgreSQL (DBA),ГАУ ИТЦ СОЦЗАЩИТА МОСКВЫ,2025-08-27T09:08:04+0300,https://hh.ru/vacancy/124526225,,,
Москва,dba,124270869,Администратор баз данных (DBA),АСТ ГОЗ,2025-08-26T11:50:42+0300,https://hh.ru/vacancy/124270869,200000.0,,RUR
Москва,dba,124304133,Администратор баз данных Clickhouse / Database Administrator ClickHouse (DBA),Топассистент,2025-08-21T08:00:43+0300,https://hh.ru/vacancy/124304133,4000.0,,EUR
Москва,dba,124106614,Администратор баз данных (Postgresql) / DBA,билайн,2025-08-27T12:41:07+0300,https://hh.ru/vacancy/124106614,,,
Москва,dba,121342650,Ведущий инженер DBA,Nexign (АО Нэксайн),2025-08-26T09:19:13+0300,https://hh.ru/vacancy/121342650,,,
Москва,dba,122056652,Администратор баз данных (DBA),Bayer,2025-08-25T14:16:54+0300,https://hh.ru/vacancy/122056652,,,
Москва,dba,124444160,Администратор базы данных/DBA PostgreSQL,Группа компаний РБЕ (RBE Group),2025-08-25T14:40:59+0300,https://hh.ru/vacancy/124444160,,,
Москва,dba,122716740,Администратор баз данных (Postgresql) / DBA,билайн,2025-08-28T15:37:34+0300,https://hh.ru/vacancy/122716740,,,
Москва,dba,124450027,Oracle DBA,Ингосстрах,2025-08-25T16:04:44+0300,https://hh.ru/vacancy/124450027,,,
Москва,dba,123614949,Администратор баз данных / DBA PostgreSQL,Inecobank CJSC,2025-08-28T17:44:55+0300,https://hh.ru/vacancy/123614949,,,
Москва,dba,124550324,Ведущий разработчик баз данных (DBA),БЮРО 1440,2025-08-27T14:39:28+0300,https://hh.ru/vacancy/124550324,,,
Москва,dba,124169097,Администратор баз данных PostgreSQL (DBA),БФТ-Холдинг,2025-08-26T18:14:03+0300,https://hh.ru/vacancy/124169097,,,
Москва,dba,124356524,DBA Clickhouse в команду Core,WILDBERRIES,2025-08-25T17:30:40+0300,https://hh.ru/vacancy/124356524,,,
Москва,dba,123470472,DBA/Database administrator,Spice IT,2025-08-25T16:09:19+0300,https://hh.ru/vacancy/123470472,,,
Москва,dba,124460019,Администратор баз данных (ClickHouse),WILDBERRIES,2025-08-25T18:02:18+0300,https://hh.ru/vacancy/124460019,,,
Москва,dba,123558757,Администратор баз данных (DBA),Петербургская Биржа,2025-08-28T09:14:57+0300,https://hh.ru/vacancy/123558757,,,
Москва,dba,124546792,Системный администратор,ЦЕНТРОФИНАНС,2025-08-27T13:42:24+0300,https://hh.ru/vacancy/124546792,180000.0,220000.0,RUR
Москва,dba,124097699,DBA/Database administrator,ТРАНСКАПИТАЛБАНК,2025-08-15T10:34:38+0300,https://hh.ru/vacancy/124097699,,,
Москва,dba,123364062,Главный разработчик (DBA),Альфа-Банк,2025-08-27T09:52:08+0300,https://hh.ru/vacancy/123364062,,,
Москва,dba,118585701,DevOps infrastructure/DBA,Леста Игры,2025-08-26T17:23:33+0300,https://hh.ru/vacancy/118585701,,,
Москва,dba,123830545,Администратор баз данных (ClickHouse DBA),Медиа Бизнес Солюшенс,2025-08-08T13:26:16+0300,https://hh.ru/vacancy/123830545,,,
Москва,dba,123211982,Middle/Senior DBA в команду инфраструктуры (Kubernetes),2ГИС,2025-08-22T16:00:27+0300,https://hh.ru/vacancy/123211982,,,
Москва,dba,123959057,Ведущий Системный администратор баз данных (DBA),РЕАЛИСТ БАНК,2025-08-26T13:42:10+0300,https://hh.ru/vacancy/123959057,,,
Москва,dba,124283661,"Администратор СУБД GreenPlum, ClickHouse",Rubytech,2025-08-20T14:39:28+0300,https://hh.ru/vacancy/124283661,,,
Москва,dba,123094359,Cassandra DBA,Т-Банк,2025-08-18T10:06:12+0300,https://hh.ru/vacancy/123094359,,,
Москва,dba,122776011,Инженер баз данных (DBA),МФК ВЭББАНКИР,2025-08-25T10:43:15+0300,https://hh.ru/vacancy/122776011,,,
Москва,dba,123896723,Администратор баз данных ClickHouse (DBA),Национальная система платежных карт,2025-08-11T12:58:00+0300,https://hh.ru/vacancy/123896723,,,
Москва,dba,124006904,Database Administrator,MoneyCat,2025-08-25T11:53:21+0300,https://hh.ru/vacancy/124006904,,,
Москва,dba,123334226,Администратор баз данных PostgreSQL,WILDBERRIES,2025-08-27T17:17:11+0300,https://hh.ru/vacancy/123334226,,,
Москва,dba,123415081,Старший инженер Oracle (DBA),МТС Финтех,2025-08-25T10:47:49+0300,https://hh.ru/vacancy/123415081,,,
Москва,dba,124321188,Администратор баз данных / DBA,Ситидрайв,2025-08-21T12:16:09+0300,https://hh.ru/vacancy/124321188,,,
Москва,dba,124586845,Системный администратор IBM Maximo,Консист-ОС,2025-08-28T12:01:21+0300,https://hh.ru/vacancy/124586845,,,
Москва,dba,123149268,Инженер по эксплуатации баз данных (DBA),БЮРО 1440,2025-08-22T10:41:39+0300,https://hh.ru/vacancy/123149268,,,
Санкт-Петербург,dba,123337151,Database Administrator (DBA),Karuna,2025-08-27T18:30:05+0300,https://hh.ru/vacancy/123337151,,,
Санкт-Петербург,dba,123606486,Администратор баз данных (DBA),Решение,2025-08-28T15:27:09+0300,https://hh.ru/vacancy/123606486,203400.0,226000.0,RUR
Санкт-Петербург,dba,124341439,Разработчик/Администратор баз данных,Инситех,2025-08-27T16:38:26+0300,https://hh.ru/vacancy/124341439,,,
Санкт-Петербург,dba,97716493,Администратор баз данных (DBA),Консорциум Кодекс,2025-08-25T11:04:46+0300,https://hh.ru/vacancy/97716493,,,
Санкт-Петербург,dba,124585343,Администратор баз данных (DBA Junior),Газпром нефть,2025-08-28T11:36:55+0300,https://hh.ru/vacancy/124585343,,,
Санкт-Петербург,dba,119911877,Администратор баз данных/DBA,Контур,2025-08-22T14:19:06+0300,https://hh.ru/vacancy/119911877,,,
Санкт-Петербург,dba,121673050,Senior DBA (Старший администратор баз данных),Леон,2025-08-25T11:34:41+0300,https://hh.ru/vacancy/121673050,,,
Санкт-Петербург,dba,123152682,Администратор баз данных (DBA),Газпром Линде Инжиниринг,2025-08-28T17:59:21+0300,https://hh.ru/vacancy/123152682,,,
Санкт-Петербург,dba,123390559,Администратор баз данных PostgreSQL / DBA PostgreSQL,ICL Services,2025-08-26T14:33:51+0300,https://hh.ru/vacancy/123390559,,,
Санкт-Петербург,dba,118585705,DevOps infrastructure/DBA/Database Administrator,Леста Игры,2025-08-26T17:23:44+0300,https://hh.ru/vacancy/118585705,,,
Санкт-Петербург,dba,122748691,Clickhouse DBA,Employcity,2025-08-11T12:14:19+0300,https://hh.ru/vacancy/122748691,,,
Санкт-Петербург,dba,121390611,Senior DBA инженер (администрирование PostgreSQL),Okko,2025-08-25T01:02:01+0300,https://hh.ru/vacancy/121390611,,,
Санкт-Петербург,dba,124263656,Senior Database Administrator (PostgreSQL),iFuture,2025-08-26T10:19:34+0300,https://hh.ru/vacancy/124263656,,,
Санкт-Петербург,dba,124558139,Старший системный администратор Linux/Windows,Medlinx,2025-08-27T16:47:22+0300,https://hh.ru/vacancy/124558139,,,
Санкт-Петербург,dba,118655408,Системный администратор Linux/SRE (DevOps),ЕДИНЫЙ ЦУПИС,2025-08-27T16:49:13+0300,https://hh.ru/vacancy/118655408,,,
Санкт-Петербург,dba,124193117,Аналитик баз данных,Датаджайл,2025-08-28T18:29:17+0300,https://hh.ru/vacancy/124193117,,,
Санкт-Петербург,dba,121935009,Инженер (эксплуатация баз данных ClickHouse),Okko,2025-08-25T01:02:00+0300,https://hh.ru/vacancy/121935009,,,
Санкт-Петербург,dba,123691337,Администратор баз данных,ДелоТех,2025-08-06T11:19:42+0300,https://hh.ru/vacancy/123691337,,,
Санкт-Петербург,dba,124289963,Инженер баз данных,СБЕР,2025-08-20T16:18:00+0300,https://hh.ru/vacancy/124289963,,115000.0,RUR
Санкт-Петербург,dba,124097700,DBA/Database administrator,ТРАНСКАПИТАЛБАНК,2025-08-15T10:34:38+0300,https://hh.ru/vacancy/124097700,,,
Санкт-Петербург,dba,124031821,Администратор баз данных (DBA) middle,Восток.Софт,2025-08-14T06:49:59+0300,https://hh.ru/vacancy/124031821,,,
Санкт-Петербург,dba,123761577,Администратор баз данных,2ГИС,2025-08-19T12:34:55+0300,https://hh.ru/vacancy/123761577,,,
Санкт-Петербург,dba,124063700,Администратор баз данных/DBA,Selectel,2025-08-14T12:07:23+0300,https://hh.ru/vacancy/124063700,,,
Санкт-Петербург,dba,109139988,Инструктор по курсам PostgreSQL,"ЭВРИКА, Санкт-Петербург",2025-08-19T13:14:49+0300,https://hh.ru/vacancy/109139988,,,
Санкт-Петербург,dba,123810854,Database Administrator / DBA (Middle),Оператор Газпром ИД,2025-08-08T10:18:34+0300,https://hh.ru/vacancy/123810854,,,
Санкт-Петербург,dba,123843604,Senior Data Engineer,Altenar,2025-08-08T15:52:39+0300,https://hh.ru/vacancy/123843604,,,
Санкт-Петербург,dba,124028219,Старший системный аналитик,МойОфис,2025-08-13T19:24:52+0300,https://hh.ru/vacancy/124028219,,,
Санкт-Петербург,dba,123595783,Интернет-маркетолог,РСК ВЕРТИКАЛЬСТРОЙ,2025-08-28T13:17:36+0300,https://hh.ru/vacancy/123595783,40000.0,,RUR
Москва,администратор баз данных,123670565,Администратор баз данных (DBA),Безлимит,2025-08-26T18:17:53+0300,https://hh.ru/vacancy/123670565,250000.0,,RUR
Москва,администратор баз данных,124270869,Администратор баз данных (DBA),АСТ ГОЗ,2025-08-26T11:50:42+0300,https://hh.ru/vacancy/124270869,200000.0,,RUR
Москва,администратор баз данных,124589477,Администратор баз данных Oracle,"Борлас, Консалтинговая группа",2025-08-28T12:46:22+0300,https://hh.ru/vacancy/124589477,,,
Москва,администратор баз данных,124512685,Администратор баз данных (GreenPlum),Тера Интегро,2025-08-26T19:01:33+0300,https://hh.ru/vacancy/124512685,,,
Москва,администратор баз данных,123264898,Старший администратор баз данных,Выставка достижений народного хозяйства,2025-08-25T10:13:38+0300,https://hh.ru/vacancy/123264898,186000.0,186000.0,RUR
Москва,администратор баз данных,124439666,Администратор баз данных (г. Москва),ГЭС,2025-08-25T13:43:37+0300,https://hh.ru/vacancy/124439666,,,
Москва,администратор баз данных,124512722,Администратор баз данных (Clickhouse),Тера Интегро,2025-08-26T19:04:30+0300,https://hh.ru/vacancy/124512722,,,
Москва,администратор баз данных,124521423,Администратор БД PostrgeSQL/ Junior PostrgeSQL DBA,АО «ОТП Банк» (JSC «OTP Bank»),2025-08-27T07:41:28+0300,https://hh.ru/vacancy/124521423,,,
Москва,администратор баз данных,124484610,Администратор баз данных,Finbridge,2025-08-26T11:15:15+0300,https://hh.ru/vacancy/124484610,,,
Москва,администратор баз данных,123474920,Администратор баз данных,Сентинел Кредит Менеджмент,2025-08-27T15:35:30+0300,https://hh.ru/vacancy/123474920,,,
Москва,администратор баз данных,124526225,Администратор баз данных PostgreSQL (DBA),ГАУ ИТЦ СОЦЗАЩИТА МОСКВЫ,2025-08-27T09:08:04+0300,https://hh.ru/vacancy/124526225,,,
Москва,администратор баз данных,124552558,Администратор баз данных Oracle,Ренессанс Банк,2025-08-27T15:09:22+0300,https://hh.ru/vacancy/124552558,,,
Москва,администратор баз данных,123684624,Администратор баз данных (Postgresql),билайн,2025-08-27T09:58:12+0300,https://hh.ru/vacancy/123684624,,,
Москва,администратор баз данных,124229075,Администратор баз данных,Сбербанк АСТ,2025-08-19T13:42:46+0300,https://hh.ru/vacancy/124229075,,370000.0,RUR
Москва,администратор баз данных,114555282,Администратор баз данных,"Красное & Белое, розничная сеть",2025-08-26T08:10:01+0300,https://hh.ru/vacancy/114555282,,,
Москва,администратор баз данных,124124874,Администратор баз данных PostgreSQL (DBA),Альфа-Банк,2025-08-25T15:05:56+0300,https://hh.ru/vacancy/124124874,,,
Москва,администратор баз данных,123465977,Администратор баз данных,Смарт Горизонт,2025-08-27T13:52:53+0300,https://hh.ru/vacancy/123465977,,,
Москва,администратор баз данных,123358305,Администратор баз данных (MSSQL),Lamoda Tech,2025-08-28T11:29:06+0300,https://hh.ru/vacancy/123358305,,,
Москва,администратор баз данных,114555254,Администратор БД Oracle,"Красное & Белое, розничная сеть",2025-08-26T08:09:16+0300,https://hh.ru/vacancy/114555254,250000.0,250000.0,RUR
Москва,администратор баз данных,120296875,Администратор баз данных,YADRO,2025-08-26T10:32:20+0300,https://hh.ru/vacancy/120296875,,,
Москва,администратор баз данных,124439665,Администратор баз данных (г. Москва),ГЭС,2025-08-25T13:43:37+0300,https://hh.ru/vacancy/124439665,,,
Москва,администратор баз данных,124386359,Администратор систем хранения и обработки данных,Банк ВТБ (ПАО),2025-08-22T21:30:54+0300,https://hh.ru/vacancy/124386359,,75000.0,RUR
Москва,администратор баз данных,124433746,Администратор баз данных (MySQL) / Senior DBA,Топассистент,2025-08-25T12:33:36+0300,https://hh.ru/vacancy/124433746,5000.0,,EUR
Москва,администратор баз данных,124269077,Администратор БД PostgreSQL (гибридный формат),Маквес Групп,2025-08-26T11:25:35+0300,https://hh.ru/vacancy/124269077,,,
Москва,администратор баз данных,121355718,Администратор баз данных,Capital Group,2025-08-26T11:42:05+0300,https://hh.ru/vacancy/121355718,,,
Москва,администратор баз данных,123573814,Администратор баз данных / DBA (PostgreSQL),CoMagic.dev,2025-08-28T10:43:47+0300,https://hh.ru/vacancy/123573814,,,
Москва,администратор баз данных,124564584,"Администратор баз данных, Kafka/Clickhouse, Ozon Банк",Ozon,2025-08-27T22:30:18+0300,https://hh.ru/vacancy/124564584,,,
Москва,администратор баз данных,123705821,Администратор баз данных (PostgreSQL),Цифровые технологии и платформы,2025-08-27T11:08:34+0300,https://hh.ru/vacancy/123705821,,,
Москва,администратор баз данных,124460019,Администратор баз данных (ClickHouse),WILDBERRIES,2025-08-25T18:02:18+0300,https://hh.ru/vacancy/124460019,,,
Москва,администратор баз данных,124444160,Администратор базы данных/DBA PostgreSQL,Группа компаний РБЕ (RBE Group),2025-08-25T14:40:59+0300,https://hh.ru/vacancy/124444160,,,
Москва,администратор баз данных,124106614,Администратор баз данных (Postgresql) / DBA,билайн,2025-08-27T12:41:07+0300,https://hh.ru/vacancy/124106614,,,
Москва,администратор баз данных,123357225,Администратор баз данных (PostgreSQL),Lamoda Tech,2025-08-28T11:14:42+0300,https://hh.ru/vacancy/123357225,,,
Москва,администратор баз данных,122056652,Администратор баз данных (DBA),Bayer,2025-08-25T14:16:54+0300,https://hh.ru/vacancy/122056652,,,
Москва,администратор баз данных,123334226,Администратор баз данных PostgreSQL,WILDBERRIES,2025-08-27T17:17:11+0300,https://hh.ru/vacancy/123334226,,,
Москва,администратор баз данных,124169097,Администратор баз данных PostgreSQL (DBA),БФТ-Холдинг,2025-08-26T18:14:03+0300,https://hh.ru/vacancy/124169097,,,
Москва,администратор баз данных,122716740,Администратор баз данных (Postgresql) / DBA,билайн,2025-08-28T15:37:34+0300,https://hh.ru/vacancy/122716740,,,
Москва,администратор баз данных,123386369,Администратор баз данных,МОСГАЗ,2025-08-27T09:03:09+0300,https://hh.ru/vacancy/123386369,,,
Москва,администратор баз данных,124358183,Администратор баз данных (г. Москва),ГЭС,2025-08-22T10:54:22+0300,https://hh.ru/vacancy/124358183,,,
Москва,администратор баз данных,123558757,Администратор баз данных (DBA),Петербургская Биржа,2025-08-28T09:14:57+0300,https://hh.ru/vacancy/123558757,,,
